,titulo,año_estreno,popularidad
33090,Love Is in the Air,2011,0.058055
33091,White Rabbit,2013,1.947005
33092,The Silenced,2015,2.065367
33093,Alice in Earnestland,2015,0.919349
33094,The Classified File,2015,1.178156
33095,Helios,2015,1.596675
33096,Hollywood Adventures,2015,0.29912
33097,Hush Little Baby,2007,0.337246
33098,Carnival of Souls,1998,2.957349
33099,Full Out,2015,2.607667
33100,The Boys Club,1997,0.25047
33101,Apaharan,2005,0.742058
33102,Bangalore Days,2014,0.955596
33103,Ohm Shanthi Oshaana,2014,0.633359
33104,Baazigar,1993,3.064874
33105,Sparsh,1980,0.332161
33106,Alaipayuthey,2000,0.570021
33107,The Dirty Picture,2011,1.153466
33108,Garam Masala,2005,1.133285
33109,Chup Chup Ke,2006,1.129278
33110,Dulhe Raja,1998,0.850284
33111,Mr. & Mrs. Khiladi,1997,0.316156
33112,Vaaranam Aayiram,2008,0.505589
33113,Vedam,2010,0.307495
33114,Little Witch Academia,2013,4.767058
33115,A Small Act,2010,0.00594
33116,Cat Shit One,2010,2.633938
33117,Rabbit and Deer,2013,0.322276
33118,"Arab Cortege, Geneva",1896,0.052557
33119,The Mole at the Sea,2012,0.011879
33120,Paul Taylor Creative Domain,2014,0.01375
33121,1001 Grams,2014,0.994875
33122,Factory Girl,2013,0.477975
33123,Cemetery of Splendour,2015,2.535419
33124,Crumbs,2015,0.230976
33125,Much Loved,2015,3.319995
33126,Tiger House,2015,4.563906
33127,The Tyrannical Father,1941,1.271178
33128,Courtyard of the Ballads,1942,0.499009
33129,O Costa d'África,1954,1.424842
33130,Star,2014,1.324441
33131,The Quiet Hour,2014,2.066559
33132,Everything Before Us,2015,0.644057
33133,The Idealist,2015,1.756551
33134,"You're a Good Sport, Charlie Brown",1975,0.004425
33135,I Am Here,2014,1.948792
33136,The Legend of Paul and Paula,1973,1.116048
33137,Desolation Canyon,2006,0.570874
33138,Nana,1934,0.293293
33139,Cemetery Without Crosses,1969,1.230823
33140,L'Oranais,2014,0.742137
33141,French Blood,2015,1.593745
33142,Ricochet,2011,1.179703
33143,Arthur & Merlin,2015,0.868019
33144,Breaking Dawn,2004,1.418651
33145,The Lady in the Car with Glasses and a Gun,2015,3.13016
33146,The 10 Year Plan,2014,2.957885
33147,Urban Family,2015,0.36416
33148,The Slurb,2001,0.850566
33149,Distractions,2015,0.238798
33150,Snow-White and Rose-Red,1979,1.086508
33151,Essex Boys: Law of Survival,2015,0.24431
33152,Blastfighter,1984,1.313395
33153,A Christmas Horror Story,2015,6.848664
33154,Sissi: The Fateful Years of an Empress,1957,10.256081
33155,Sissi,1955,11.02505
33156,Evil Ed,1995,1.63905
33157,RangiTaranga,2015,0.130067
33158,Robot Wars,1993,0.003553
33159,Robo Warriors,1996,0.110215
33160,Laserblast,1978,4.66842
33161,Spookies,1986,1.063636
33162,Nightbeast,1982,1.201388
33163,Vaya con Dios,2002,1.011025
33164,The Thread,2015,0.577185
33165,Certain Prey,2011,0.780905
33166,Spicy Love Soup,1997,0.428107
33167,Life Eternal,2015,5.339649
33168,7 Chinese Brothers,2015,1.630684
33169,Beautiful Days,1955,0.0465
33170,To New Shores,1937,1.025918
33171,Virgin Mountain,2015,1.633149
33172,From The Depths of My Heart,2015,0.286933
33173,Antarctica: Ice & Sky,2015,0.649671
33174,Navy Seals vs. Zombies,2015,2.413622
33175,Rosenwald,2015,0.023087
33176,The Laundryman,2015,0.063953
33177,A Bell for Ursli,2015,0.764131
33178,Delirium,1972,1.679664
33179,Bringing Ashley Home,2011,0.538859
33180,Stavitel chrámu,1920,0.038658
33181,Sleepless In New York,2014,0.049412
33182,Mediterranea,2015,1.299649
33183,The Club,2015,3.534068
33184,Alias Maria,2015,0.308206
33185,Hotel Transylvania 2,2015,11.760218
33186,Hidden,2015,8.644392
33187,Anti-Social,2015,0.915218
33188,The Goob,2014,1.310577
33189,The Beat Beneath My Feet,2014,5.187104
33190,A Horse for Summer,2015,0.453126
33191,Pure,2009,2.667022
33192,The Dinner,2014,2.351135
33193,The Seven Deadly Sins,1962,0.39275
33194,From the Head,2011,0.188346
33195,Solitary,2009,0.713014
33196,Triple Dare,2006,1.096528
33197,"Life, Love & Celluloid",1998,0.142814
33198,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,2014,0.166893
33199,Tim Maia,2014,1.113421
33200,Now You See It...,2005,1.448265
33201,Stuck in the Suburbs,2004,6.508145
33202,Jump In!,2007,8.283776
33203,Winning London,2001,3.234789
33204,Minutemen,2008,7.9865
33205,30 Days Until I'm Famous,2004,0.661324
33206,2gether,2000,0.736215
33207,Too Young to Marry,2007,0.772947
33208,Fish & Cat,2013,0.769553
33209,When Day Breaks,2012,0.338076
33210,Dark Blood,2012,0.667463
33211,Not Waving But Drowning,2012,0.642468
33212,Oddball,2015,3.638062
33213,Jett Jackson: The Movie,2001,1.244915
33214,Snapphanar,2006,0.88563
33215,RUSH: Time Machine,2011,0.977775
33216,Don't Look Down,2008,1.855275
33217,Sheila Levine is Dead and Living in New York,1975,0.483841
33218,Orson Welles: The One-Man Band,1995,0.051547
33219,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,1992,0.061678
33220,Daft Punk Unchained,2015,3.352455
33221,Chilling Visions: 5 Senses of Fear,2013,1.527822
33222,Aftermath,2004,0.5564
33223,Airborne,2012,1.536225
33224,An American Girl: Saige Paints the Sky,2013,0.877702
33225,The Gauntlet,2013,1.674848
33226,La corruzione,1963,0.837243
33227,Crawl,2011,1.365887
33228,First Love,1974,0.001021
33229,First Love,2000,0.632282
33230,First Love,2006,0.738746
33231,Godfather,1991,0.646227
33232,Varalaru,2006,0.482527
33233,Mansion of the Doomed,1976,1.096474
33234,Mrs. Santa Claus,1996,0.020006
33235,Murder in the Private Car,1934,0.309998
33236,Poker Alice,1987,0.926501
33237,Necessary Evil,2008,1.618261
33238,Something to Shout About,1943,0.048972
33239,Sparrows Can't Sing,1963,0.194467
33240,There's Always Vanilla,1971,0.144258
33241,The Affair,1967,0.188931
33242,Sunrise,2014,0.278628
33243,Silsila,1981,0.730577
33244,Wild Life,2014,2.144842
33245,The Silk Express,1933,0.411663
33246,"To Sir, with Love II",1996,0.626382
33247,Victim,2011,0.471157
33248,The Child,1977,0.000578
33249,Black Eye,1974,0.208072
33250,Blow for Blow,1972,0.397546
33251,The Horror of Frankenstein,1970,2.150514
33252,Immoral Tales,1974,2.55183
33253,One of Us,1989,0.000308
33254,Inside,2002,0.960057
33255,I Didn't Come Here to Die,2010,0.252975
33256,Jack and the Beanstalk,2009,2.157779
33257,Tremors 5: Bloodlines,2015,12.95779
33258,Double Teamed,2002,1.762558
33259,Horse Sense,1999,0.587167
33260,Freeheld,2015,4.955317
33261,By the Sea,2015,12.61223
33262,An Open Heart,2012,0.504427
33263,The Little Prince,2015,11.376954
33264,If You Build It,2014,0.46175
33265,Dark Star: HR Giger’s World,2014,1.04773
33266,Red Passport,2003,0.003375
33267,Food Chains,2014,1.254662
33268,Narcopolis,2015,3.256531
33269,Ashby,2015,5.159349
33270,4Got10,2015,1.777234
33271,Lucky Luciano,1973,0.178017
33272,Dheepan,2015,5.752416
33273,The Forecaster,2014,0.938255
33274,Ronaldo,2015,6.339693
33275,Svend,2011,0.122403
33276,The Flight of the Eagle,1982,0.001393
33277,Land of Dreams,1988,0.50104
33278,A Dollar Between the Teeth,1967,0.287228
33279,"A Man, a Horse, a Gun",1967,0.001312
33280,Marlene,1984,1e-06
33281,The Pedestrian,1973,0.066893
33282,Tales from the Vienna Woods,1979,0.69966
33283,Between the Lines,1977,0.096062
33284,"Liza, the Fox-Fairy",2015,2.631047
33285,Get Santa,2014,2.112557
33286,Il nome del figlio,2015,4.679687
33287,The Cut,2014,4.465481
33288,The Jackpot,1950,0.730181
33289,Gambling House,1950,0.694338
33290,City Across the River,1949,0.042484
33291,Nightmare,1956,0.391958
33292,The Work of Director Jonathan Glazer,2005,0.114708
33293,"Faster, Faster",1981,0.434845
33294,Beyond the Mask,2015,2.43519
33295,Wonder Woman,2017,294.337037
33296,Sly Cooper,2017,1.531827
33297,Iron Sky: The Coming Race,2018,1.917649
33298,Salt and Fire,2016,2.264631
33299,The Circle,2017,88.439243
33300,Silence,2016,14.16938
33301,The Clan,2015,7.78904
33302,Bikini Girls on Ice,2009,0.618161
33303,Glen Campbell: I'll Be Me,2014,1.380258
33304,The Victim,2006,1.327942
33305,Killer Darts,1968,1.05294
33306,Nanga Parbat,2010,0.917536
33307,Bridge of Spies,2015,13.707888
33308,Pitch Perfect 3,2017,3.782498
33309,Les Misérables in Concert - The 25th Anniversary,2010,2.0026
33310,The Lost Medallion: The Adventures of Billy Stone,2013,2.207763
33311,If I Die Before I Wake,2001,0.115589
33312,A Tale of Love and Darkness,2015,3.212952
33313,Blood of My Blood,2011,0.755637
33314,Return to Reason,1923,0.484709
33315,Hyena Road,2015,5.620274
33316,My Internship in Canada,2015,0.440445
33317,"Gone, But Not Forgotten",2003,1.01426
33318,Honey and the Pig,2005,0.078545
33319,Amnesia: The James Brighton Enigma,2005,0.606331
33320,Tsiou,2005,0.038016
33321,2,2007,0.003748
33322,Radical Grace,2015,0.022724
33323,A Ring of Endless Light,2002,0.770331
33324,Attack of the 60 Foot Centerfold,1995,1.069668
33325,Jodi Arias: Dirty Little Secret,2013,1.110241
33326,Moscow Heat,2004,1.123409
33327,The Italian Key,2011,0.05983
33328,Manam,2014,1.218925
33329,Coming Home,2003,0.090448
33330,Mune: Guardian of the Moon,2015,8.657935
33331,Directed by Sidney Lumet: How the Devil Was Made,2008,0.003741
33332,A Bigger Splash,2015,12.945544
33333,The Sun's Burial,1960,0.733474
33334,Good-for-Nothing,1960,0.666972
33335,Morlang,2001,0.514632
33336,El pico 2,1984,0.699668
33337,Youth in Fury,1960,0.078327
33338,Argo 2,2015,0.4994
33339,The Great Hypnotist,2014,1.723131
33340,I Just Want to Kiss You,1998,0.102491
33341,Iris,2014,2.644281
33342,Where Hope Grows,2014,2.969721
33343,Ghost Writer,2007,0.194801
33344,Numbered,2012,0.037338
33345,6 Ways to Die,2015,1.346481
33346,Into the Grizzly Maze,2015,15.860139
33347,Secrets of War,2014,2.075151
33348,Where to Invade Next,2015,5.251621
33349,"Air: Eating, Sleeping, Waiting and Playing",1999,0.076061
33350,Pitbullterje,2005,0.190787
33351,Runt Page,1932,0.14299
33352,The Pie-Covered Wagon,1932,0.008399
33353,Cell 213,2011,2.68548
33354,The Dead Will Tell,2004,1.091954
33355,The Hunt for the BTK Killer,2005,9.789667
33356,Karachi se Lahore,2015,0.087996
33357,The Pleasure Is All Mine,2004,0.003945
33358,Human,2015,3.845853
33359,Eisenstein in Guanajuato,2015,11.461055
33360,The Summer of Sangaile,2015,1.351097
33361,The Pearl Button,2015,0.881308
33362,Pennies from Heaven,1978,0.24976
33363,Sleeping Giant,2015,0.437906
33364,Chasuke's Journey,2015,0.749972
33365,Lulu in the Nude,2013,1.445183
33366,Roukli,2015,0.132308
33367,Mountains May Depart,2015,3.595572
33368,"Tent City, U.S.A",2012,0.363258
33369,Titanic at 100: Mystery Solved,2012,0.046732
33370,Sleeping on Dark Waters,2008,0.098578
33371,Rainbow Bridge,1972,0.266692
33372,A Tale of Two Cities,1980,0.272284
33373,The Phantom of the Opera at the Royal Albert Hall,2011,2.419737
33374,The Indian,2007,0.003889
33375,Nina,1978,0.2875
33376,The Hoarder,2015,4.071952
33377,American Beach House,2015,0.659882
33378,L.A. Slasher,2015,1.208879
33379,Swat: Unit 887,2015,1.83505
33380,Zombie Killers: Elephant's Graveyard,2015,5.667845
33381,A Prayer for Rain,2013,2.4344
33382,Private Practices: The Story of a Sex Surrogate,1986,0.023358
33383,Fuga de cerebros 2,2011,0.96936
33384,Say Uncle,2005,1.287796
33385,Coffee Date,2006,0.744276
33386,Nous York,2012,3.061288
33387,Nobel's Last Will,2012,2.762073
33388,Carny,2009,1.354308
33389,Born Innocent,1974,3.055891
33390,Coin Locker Girl,2015,2.43313
33391,I'll Get By,1950,0.625881
33392,The Empty Canvas,1963,0.629324
33393,Assassini dei giorni di festa,2002,0.002524
33394,How to Kill a Judge,1975,0.561785
33395,Lenin: The Train,1988,1.383406
33396,Alex L'ariete,2000,0.506796
33397,A Complicated Girl,1969,0.023384
33398,The Day of the Owl,1968,0.564494
33399,The Most Beautiful Wife,1970,0.317226
33400,The Witch,1966,0.223138
33401,Playing Dead,2013,3.163048
33402,Road to Paloma,2014,3.764346
33403,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,2002,0.002354
33404,South,1919,0.4731
33405,Porridge,1979,1.225441
33406,Carry On Jack,1963,1.685834
33407,An Inspector Calls,2015,1.954596
33408,La libertad,2001,0.245568
33409,Rossini,1997,1.092225
33410,Kokowaah 2,2013,5.035008
33411,Simshar,2014,0.345032
33412,The Invitation,2015,9.248388
33413,Total Reality,1997,0.816326
33414,Rage,2010,0.140985
33415,Mädchen in Uniform,1958,0.564358
33416,The Adventures of Mickey Matson and the Copperhead Conspiracy,2012,0.59701
33417,The Taste of Money,2012,1.407309
33418,The Ocean Waif,1916,0.036471
33419,'49-'17,1917,0.281624
33420,Laura Lansing Slept Here,1988,0.209672
33421,Mark of the Witch,1970,0.240923
33422,Schoolgirls in Chains,1973,0.054443
33423,Criminally Insane,1975,0.000308
33424,Criminally Insane 2,1987,0.310577
33425,The Student Body,1976,0.33955
33426,The Falls,2012,0.495278
33427,Winnie the Pooh Discovers the Seasons,1981,0.074056
33428,Buttwhistle,2014,0.606567
33429,Under the Radar,2004,0.11795
33430,Eden,2015,2.94307
33431,The Secret Lives of Second Wives,2008,0.600964
33432,Cruel World,2005,0.262437
33433,The Take,2009,2.76859
33434,By Our Selves,2015,0.061269
33435,Mia Madre,2015,8.120076
33436,The Parole Officer,2001,2.844934
33437,Meet Market,2004,0.082397
33438,Speaking of Bunuel,2000,1.042852
33439,Giovani mariti,1958,0.118475
33440,Arrangiatevi!,1959,0.142545
33441,Down the Ancient Stairs,1975,0.050841
33442,The Inheritance,1976,1.305989
33443,Metello,1970,1.086928
33444,La notte brava,1959,0.059818
33445,Il bell'Antonio,1960,0.435287
33446,La viaccia,1961,0.766546
33447,Mademoiselle de Maupin,1966,0.211781
33448,Dirty Weekend,1973,0.034457
33449,The Bishop's Bedroom,1977,0.246382
33450,Caro papà,1979,0.007319
33451,Good King Dagobert,1984,1.499058
33452,Madman at War,1985,0.003553
33453,Il commissario Lo Gatto,1987,0.347202
33454,Normal Young Man,1969,0.027804
33455,The Priest's Wife,1970,0.944337
33456,In the Name of the Italian People,1971,0.669622
33457,The Tiger and the Pussycat,1967,0.274456
33458,Scandal in Sorrento,1955,1.301228
33459,Poor But Beautiful,1957,0.717089
33460,Love and Larceny,1960,0.129135
33461,Love in Rome,1960,0.576276
33462,La Marcia Su Roma,1962,0.603519
33463,Il successo,1963,0.712687
33464,The Monsters,1963,0.976684
33465,A Daughter Of Destiny,1928,1.405597
33466,Scipione detto anche l'africano,1971,0.237537
33467,Faustina,1968,0.016703
33468,Two Heads Are Better Than None,2000,0.78037
33469,I bambini sanno,2015,0.426314
33470,The Good Father,1985,0.535098
33471,"Hail, Caesar!",2016,11.241366
33472,2103: The Deadly Wake,1997,0.108552
33473,Spartacus,2004,9.616734
33474,Miss Conception,2008,5.888476
33475,Beauty & the Briefcase,2010,5.794289
33476,The Perfect Date,2010,2.933283
33477,Cayman Went,2009,0.579093
33478,Nightmare Detective,2006,0.658977
33479,Treading Water,2001,0.21688
33480,The Victim,2011,1.795228
33481,Hunt to Kill,2010,6.043774
33482,Operator,2015,3.294427
33483,Noble,2014,5.318667
33484,Break Point,2014,4.849175
33485,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,2015,3.186387
33486,Salad Days,2015,0.679427
33487,Mavis!,2015,1.13476
33488,How To Change The World,2015,1.127377
33489,Saint Young Men,2013,1.230396
33490,Bonnie's Kids,1973,1.135255
33491,Animals,2012,0.77732
33492,Dolls,2007,0.14527
33493,Kiss,1963,0.531073
33494,iNumber Number,2013,0.577547
33495,Dead Before Dawn,1993,1.875793
33496,Death of a Salesman,2000,0.63332
33497,"Namu, the Killer Whale",1966,0.147599
33498,Affair in Havana,1957,0.537496
33499,Don't Be Afraid of the Dark,1973,1.525986
33500,Don't Look Up,2009,1.894816
33501,Don't Look Up,1996,0.617637
33502,"Elmer, The Great",1933,0.792763
33503,Look Who's Back,2015,6.704659
33504,Home,2013,0.674967
33505,Home,2011,0.807773
33506,Home for the Holidays,1974,0.984071
33507,Just Another Girl on the I.R.T.,1993,0.088937
33508,Little Dorrit,2008,0.583234
33509,McHale's Navy Joins the Air Force,1965,0.137939
33510,Gone,2006,1.674934
33511,Sleepaway Camp IV: The Survivor,1992,0.157014
33512,Storm in a Teacup,1937,0.211715
33513,Meet Prince Charming,2002,0.406123
33514,The Boy Next Door,2008,0.675401
33515,The Decline of Western Civilization Part III,1998,0.836602
33516,The Grim Game,1919,0.078576
33517,The Hitcher II: I've Been Waiting,2003,3.617635
33518,The Life and Times of Rosie the Riveter,1980,0.005645
33519,The Marriage Chronicles,2012,0.013644
33520,The Other,1999,0.160019
33521,The Other,2007,0.576009
33522,Something About Amelia,1984,0.156607
33523,Secrets of a Psychopath,2015,0.112133
33524,"Connasse, Princesse des cœurs",2015,4.476741
33525,Territory,2015,1.30755
33526,Live from New York!,2015,1.983722
33527,Junun,2015,1.609769
33528,Call Me Lucky,2015,1.640786
33529,Blood Punch,2014,2.880819
33530,Eaters,2015,2.510095
33531,June,2015,2.285686
33532,The Stranger,2015,4.250043
33533,Code Rush,2000,0.108611
33534,Torino nera,1972,0.474736
33535,The House of the Yellow Carpet,1983,0.001586
33536,Love and Anger,1969,0.662422
33537,The Violent Four,1968,0.83746
33538,Kill and Pray,1967,1.385216
33539,It's a Hard Life,1964,0.072218
33540,Hotel Meina,2007,0.157899
33541,Chronicle of Poor Lovers,1954,0.558461
33542,Attention! Bandits!,1951,0.780505
33543,The Hive,2015,11.693912
33544,Framed,1975,0.510182
33545,Billy Elliot: The Musical,2014,1.956774
33546,Ready? OK!,2008,0.005851
33547,The Eternal Rainbow,1958,0.133098
33548,Times of Joy and Sorrow,1957,0.00293
33549,Honeyspider,2014,0.0845
33550,TimeScapes,2012,1.066979
33551,Peace Officer,2015,0.208919
33552,All About Them,2015,7.994028
33553,Difret,2014,2.165608
33554,Deep Dark,2015,1.154928
33555,"Honeybaby, Honeybaby",1974,4.8e-05
33556,Dirty O'Neil,1974,0.116654
33557,Fighting Back,1982,0.812529
33558,No Man's Land,1978,0.818181
33559,The Party Never Stops: Diary of a Binge Drinker,2007,0.646491
33560,Teenage Bank Heist,2012,0.416693
33561,The Blackcoat's Daughter,2015,4.950329
33562,"Just, Melvin: Just Evil",2000,0.208349
33563,Hacker's Game,2015,0.941795
33564,Reboot,2012,0.42947
33565,Mad As Hell,2014,0.027705
33566,SPL 2: A Time for Consequences,2015,3.34086
33567,The Inhabitants,2015,1.145165
33568,The Cost of Love,2011,0.195984
33569,2084,1984,0.726551
33570,¡Cuba Sí!,1961,0.148344
33571,The Narrows,2008,2.012895
33572,Re-Kill,2015,11.860106
33573,Keith Richards: Under the Influence,2015,1.327371
33574,Catch That Girl,2002,1.317583
33575,The Student and Mister Henri,2015,3.875212
33576,Standing Tall,2015,4.206655
33577,Bicycle Dreams,2009,0.596722
33578,Just Eat It: A Food Waste Story,2014,0.202025
33579,Running Wild,2006,1.898149
33580,Invisible Sister,2015,3.488085
33581,Chez Nous,2013,1.31963
33582,The Seminarian,2010,0.992405
33583,Bros Before Hos,2013,1.890572
33584,Baskin,2015,4.173011
33585,Patch Town,2014,0.581967
33586,ABE,2013,1.586141
33587,Abiogenesis,2011,0.305357
33588,Scarlet Eye,1963,0.054546
33589,"Am Tag, als der Regen kam",1959,0.660252
33590,Screaming Mimi,1958,0.219682
33591,Paris Holiday,1958,0.22625
33592,Valerie,1957,0.402153
33593,Girl with a Suitcase,1961,1.187802
33594,Mediastan,2013,1.028643
33595,Bad Day to Go Fishing,2009,0.633795
33596,Running Turtle,2009,0.952942
33597,Tazza: The High Rollers,2006,1.874722
33598,Big Match,2014,1.472591
33599,Slow Learners,2015,1.452617
33600,The Con Artists,2014,2.200564
33601,Nightlight,2015,2.219537
33602,Mockingbird,2014,10.895623
