,titulo,fecha_estreno,retorno,presupuesto,recaudaccion,director
33091,White Rabbit,2013-09-20,0.0,2000000,0.0,Tim McCann
33092,The Silenced,2015-06-18,0.0,0,0.0,Lee Hae-young
33093,Alice in Earnestland,2015-08-13,0.0,0,0.0,Ahn Gooc-Jin
33094,The Classified File,2015-06-18,0.0,0,0.0,Kwak Kyung-taek
33095,Helios,2015-04-30,0.0,25784494,0.0,"Sunny Luk Kim-Ching, Longmond Leung Lok-Man"
33096,Hollywood Adventures,2015-06-26,0.0,0,0.0,Timothy Kendall
33097,Hush Little Baby,2007-10-27,0.0,0,0.0,Holly Dale
33098,Carnival of Souls,1998-08-21,0.0,2000000,0.0,Adam Grossman
33099,Full Out,2015-09-11,0.0,1500000,0.0,Sean Cisterna
33100,The Boys Club,1997-02-28,0.0,0,0.0,John Fawcett
33101,Apaharan,2005-01-01,0.0,0,0.0,Prakash Jha
33102,Bangalore Days,2014-05-30,0.1757,7400000,1300000.0,Anjali Menon
33103,Ohm Shanthi Oshaana,2014-02-07,6.8182,220000,1500000.0,Jude Anthany Joseph
33104,Baazigar,1993-11-12,0.0,0,0.0,"Mastan Alibhai Burmawalla, Abbas Alibhai Burmawalla"
33105,Sparsh,1980-01-30,0.0,0,0.0,Sai Paranjape
33106,Alaipayuthey,2000-04-14,3.0,2000000,6000000.0,Mani Ratnam
33107,The Dirty Picture,2011-12-02,0.0,0,0.0,Milan Luthria
33108,Garam Masala,2005-11-03,0.0,0,0.0,Priyadarshan
33109,Chup Chup Ke,2006-06-09,0.0,0,0.0,Priyadarshan
33110,Dulhe Raja,1998-07-10,0.0,0,0.0,Harmesh Malhotra
33111,Mr. & Mrs. Khiladi,1997-01-01,0.0,0,0.0,David Dhawan
33112,Vaaranam Aayiram,2008-11-14,4.6667,3000000,14000000.0,Gautham Vasudev Menon
33113,Vedam,2010-06-04,0.0,0,0.0,Krish (Radhakrishna Jagarlamudi)
33114,Little Witch Academia,2013-03-02,0.0,480000,0.0,Yoh Yoshinari
33115,A Small Act,2010-01-01,0.0,0,0.0,Jennifer Arnold
33116,Cat Shit One,2010-10-17,0.0,0,0.0,Kazuya Sasahara
33117,Rabbit and Deer,2013-12-25,0.0,0,0.0,Peter Vacz
33119,The Mole at the Sea,2012-09-01,0.0,0,0.0,Anna Kadykova
33120,Paul Taylor Creative Domain,2014-01-31,0.0,0,0.0,Kate Geis
33121,1001 Grams,2014-09-07,0.0,0,0.0,Bent Hamer
33122,Factory Girl,2013-12-08,0.0,0,0.0,Mohamed Khan
33123,Cemetery of Splendour,2015-09-02,0.0,980000,0.0,Apichatpong Weerasethakul
33124,Crumbs,2015-01-27,0.0,200000,0.0,Miguel Llansó
33125,Much Loved,2015-09-16,0.0,0,0.0,Nabil Ayouch
33126,Tiger House,2015-08-24,0.0,0,0.0,Tom Daley
33127,The Tyrannical Father,1941-09-19,0.0,0,0.0,António Lopes Ribeiro
33128,Courtyard of the Ballads,1942-01-23,0.0,0,0.0,Francisco Ribeiro
33129,O Costa d'África,1954-09-19,0.0,0,0.0,João Mendes
33130,Star,2014-06-18,0.0,0,0.0,Anna Melikyan
33131,The Quiet Hour,2014-09-07,0.0,0,0.0,Stéphanie Joalland
33132,Everything Before Us,2015-06-03,0.0,0,0.0,"Wesley Chan, Philip Wang"
33133,The Idealist,2015-04-09,0.0,2907868,0.0,Christina Rosendahl
33134,"You're a Good Sport, Charlie Brown",1975-10-28,0.0,0,0.0,Phil Roman
33135,I Am Here,2014-09-30,0.0,0,0.0,Anders Morgenthaler
33136,The Legend of Paul and Paula,1973-03-14,0.0,0,0.0,Heiner Carow
33137,Desolation Canyon,2006-01-06,0.0,0,0.0,David S. Cass Sr.
33138,Nana,1934-02-01,0.0,0,0.0,"Dorothy Arzner, George Fitzmaurice"
33139,Cemetery Without Crosses,1969-01-25,0.0,0,0.0,Robert Hossein
33140,L'Oranais,2014-11-19,0.0,0,0.0,Lyes Salem
33141,French Blood,2015-06-10,0.0,0,0.0,Diastème
33142,Ricochet,2011-11-30,0.0,0,0.0,Nick Gomez
33143,Arthur & Merlin,2015-04-17,0.0,3000000,0.0,Marco van Belle
33144,Breaking Dawn,2004-10-16,0.0,0,0.0,Mark Edwin Robinson
33145,The Lady in the Car with Glasses and a Gun,2015-08-05,0.0,0,0.0,Joann Sfar
33146,The 10 Year Plan,2014-09-06,0.0,0,0.0,J.C. Calciano
33147,Urban Family,2015-08-07,0.0,0,0.0,Oskari Sipola
33148,The Slurb,2001-10-17,0.0,0,0.0,Ben Verbong
33149,Distractions,2015-09-11,0.0,0,0.0,Aleksi Salmenperä
33150,Snow-White and Rose-Red,1979-07-05,0.0,0,0.0,Siegfried Hartmann
33151,Essex Boys: Law of Survival,2015-09-21,0.0,0,0.0,Steven M. Smith
33152,Blastfighter,1984-07-14,0.0,0,0.0,Lamberto Bava
33153,A Christmas Horror Story,2015-07-20,0.0,0,0.0,"Brett Sullivan, Steven Hoban, Grant Harvey"
33154,Sissi: The Fateful Years of an Empress,1957-12-18,0.0,0,0.0,Ernst Marischka
33155,Sissi,1955-12-22,0.0,0,0.0,Ernst Marischka
33156,Evil Ed,1995-11-01,0.0,0,0.0,Anders Jacobsson
33157,RangiTaranga,2015-07-03,0.0,0,0.0,Anup Bhandari
33158,Robot Wars,1993-01-01,0.0,0,0.0,Albert Band
33159,Robo Warriors,1996-01-01,0.0,0,0.0,Ian Barry
33160,Laserblast,1978-03-01,0.0,0,0.0,Michael Rae
33161,Spookies,1986-05-14,0.0,0,0.0,"Genie Joseph, Thomas Doran, Brendan Faulkner"
33162,Nightbeast,1982-11-01,0.0,14000,0.0,Don Dohler
33163,Vaya con Dios,2002-03-28,0.0,0,0.0,Zoltan Spirandelli
33164,The Thread,2015-04-13,0.0,0,0.0,Greg Barker
33165,Certain Prey,2011-11-06,0.0,0,0.0,Chris Gerolmo
33166,Spicy Love Soup,1997-01-01,0.0,0,0.0,Zhang Yang
33167,Life Eternal,2015-03-05,0.0,0,0.0,Wolfgang Murnberger
33168,7 Chinese Brothers,2015-08-14,0.0,0,0.0,Bob Byington
33169,Beautiful Days,1955-05-25,0.0,0,0.0,Masaki Kobayashi
33170,To New Shores,1937-08-30,0.0,0,0.0,Douglas Sirk
33171,Virgin Mountain,2015-03-20,0.0,0,0.0,Dagur Kári
33172,From The Depths of My Heart,2015-05-08,0.0,0,0.0,Magnus Hedberg
33173,Antarctica: Ice & Sky,2015-10-21,0.0,0,0.0,Luc Jacquet
33174,Navy Seals vs. Zombies,2015-10-08,0.0,0,0.0,Stanton Barrett
33175,Rosenwald,2015-04-19,0.0,0,0.0,Aviva Kempner
33176,The Laundryman,2015-08-20,0.0,0,0.0,Chung Lee
33177,A Bell for Ursli,2015-10-15,0.0,0,0.0,Xavier Koller
33178,Delirium,1972-07-05,0.0,0,0.0,Renato Polselli
33179,Bringing Ashley Home,2011-03-20,0.0,0,0.0,Nick Copus
33180,Stavitel chrámu,1920-03-05,0.0,0,0.0,"Antonín Novotný, Karl Degl"
33181,Sleepless In New York,2014-04-30,0.0,0,0.0,Christian Frei
33182,Mediterranea,2015-09-02,0.0,0,0.0,Jonas Carpignano
33183,The Club,2015-05-28,0.0,0,52761.0,Pablo Larraín
33184,Alias Maria,2015-04-03,0.0,0,0.0,José Luis Rugeles Gracia
33185,Hotel Transylvania 2,2015-09-21,5.9153,80000000,473226958.0,Genndy Tartakovsky
33186,Hidden,2015-09-15,0.0,0,0.0,"Ross Duffer, Matt Duffer"
33187,Anti-Social,2015-01-01,0.0,0,0.0,Reg Traviss
33188,The Goob,2014-09-25,0.0,0,0.0,Guy Myhill
33189,The Beat Beneath My Feet,2014-09-25,0.0,0,0.0,John Williams
33190,A Horse for Summer,2015-01-06,0.0,0,0.0,Nancy Criss
33191,Pure,2009-10-22,0.0,0,0.0,Lisa Langseth
33192,The Dinner,2014-09-05,0.0,0,0.0,Ivano De Matteo
33193,The Seven Deadly Sins,1962-03-07,0.0,0,0.0,"Jean-Luc Godard, Claude Chabrol, Édouard Molinaro, Jacques Demy, Philippe de Broca, Roger Vadim, Sylvain Dhomme"
33194,From the Head,2011-06-24,0.0,0,0.0,George Griffith
33195,Solitary,2009-03-29,0.0,0,0.0,Greg Derochie
33196,Triple Dare,2006-08-11,0.0,0,0.0,Christina Rosendahl
33197,"Life, Love & Celluloid",1998-02-20,0.0,0,0.0,Juliane Lorenz
33198,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,2014-01-01,0.0,0,0.0,John Pirozzi
33199,Tim Maia,2014-10-30,0.0,0,0.0,Mauro Lima
33200,Now You See It...,2005-01-14,0.0,0,0.0,Duwayne Dunham
33201,Stuck in the Suburbs,2004-07-16,0.0,0,0.0,Savage Steve Holland
33202,Jump In!,2007-04-27,0.0,0,0.0,Paul Hoen
33203,Winning London,2001-03-27,0.0,0,0.0,Craig Shapiro
33204,Minutemen,2008-01-25,0.0,0,0.0,Lev L. Spiro
33205,30 Days Until I'm Famous,2004-05-07,0.0,0,0.0,Gabriela Tagliavini
33206,2gether,2000-02-21,0.0,0,0.0,Nigel Dick
33207,Too Young to Marry,2007-07-09,0.0,2,0.0,Michel Poulette
33208,Fish & Cat,2013-09-06,0.0,0,0.0,Shahram Mokri
33209,When Day Breaks,2012-08-17,0.0,0,0.0,Goran Paskaljević
33210,Dark Blood,2012-09-27,0.0,0,0.0,George Sluizer
33211,Not Waving But Drowning,2012-06-06,0.0,0,0.0,Devyn Waitt
33212,Oddball,2015-09-17,0.0,0,0.0,Stuart McDonald
33213,Jett Jackson: The Movie,2001-06-08,0.0,0,0.0,Shawn Levy
33214,Snapphanar,2006-11-22,0.0,0,0.0,"Måns Mårlind, Björn Stein"
33215,RUSH: Time Machine,2011-11-08,0.0,0,0.0,"Sam Dunn, Scot McFadyen"
33216,Don't Look Down,2008-03-07,0.0,0,0.0,Eliseo Subiela
33217,Sheila Levine is Dead and Living in New York,1975-12-01,0.0,0,0.0,Sidney J. Furie
33218,Orson Welles: The One-Man Band,1995-10-08,0.0,0,0.0,"Vassili Silovic, Oja Kodar"
33219,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,1992-08-06,0.0,0,0.0,David Van Taylor
33220,Daft Punk Unchained,2015-06-24,0.0,0,0.0,Hervé Martin-Delpierre
33221,Chilling Visions: 5 Senses of Fear,2013-05-15,0.0,0,0.0,"Eric England, Nick Everhart, Emily Hagins, Jesse Holland, Miko Hughes, Andy Mitton"
33222,Aftermath,2004-03-26,0.0,0,0.0,Paprika Steen
33223,Airborne,2012-03-15,0.0,0,0.0,Dominic Burns
33224,An American Girl: Saige Paints the Sky,2013-07-02,0.0,0,0.0,Vince Marcello
33225,The Gauntlet,2013-08-23,0.0,0,0.0,Matt Eskandari
33226,La corruzione,1963-11-22,0.0,0,0.0,Mauro Bolognini
33227,Crawl,2011-10-15,0.0,0,0.0,Paul China
33228,First Love,1974-07-01,0.0,0,0.0,Krzysztof Kieślowski
33229,First Love,2000-04-01,0.0,0,0.0,Tetsuo Shinohara
33230,First Love,2006-06-10,0.0,0,0.0,Yukinari Hanawa
33231,Godfather,1991-03-03,38.8889,18000,700000.0,"Lal, Siddique"
33232,Varalaru,2006-10-20,1.0,500000,500000.0,K. S. Ravikumar
33233,Mansion of the Doomed,1976-10-01,0.0,0,0.0,Michael Pataki
33234,Mrs. Santa Claus,1996-12-08,0.0,0,0.0,Terry Hughes
33235,Murder in the Private Car,1934-06-29,0.0,0,0.0,Harry Beaumont
33236,Poker Alice,1987-05-21,0.0,0,0.0,Arthur Allan Seidelman
33237,Necessary Evil,2008-01-01,0.0,950000,0.0,Peter J. Eaton
33238,Something to Shout About,1943-02-25,0.0,0,0.0,Gregory Ratoff
33239,Sparrows Can't Sing,1963-03-26,0.0,0,0.0,Joan Littlewood
33240,There's Always Vanilla,1971-12-01,0.0,0,0.0,George A. Romero
33241,The Affair,1967-05-13,0.0,0,0.0,Yoshishige Yoshida
33242,Sunrise,2014-10-03,0.0,0,0.0,Partho Sen-Gupta
33243,Silsila,1981-07-29,0.0,0,0.0,Yash Chopra
33244,Wild Life,2014-10-29,0.0,0,0.0,Cédric Kahn
33245,The Silk Express,1933-06-01,0.0,0,0.0,Ray Enright
33246,"To Sir, with Love II",1996-04-07,0.0,0,0.0,Peter Bogdanovich
33247,Victim,2011-10-02,0.0,0,0.0,Alex Pillai
33248,The Child,1977-06-02,0.0,0,0.0,Robert Voskanian
33249,Black Eye,1974-05-17,0.0,0,0.0,Jack Arnold
33250,Blow for Blow,1972-06-01,0.0,0,0.0,Marin Karmitz
33251,The Horror of Frankenstein,1970-11-08,0.0,0,0.0,Jimmy Sangster
33252,Immoral Tales,1974-08-17,0.0,0,0.0,Walerian Borowczyk
33253,One of Us,1989-01-01,0.0,0,0.0,Uri Barbash
33254,Inside,2002-06-01,0.0,0,0.0,Trevor Sands
33255,I Didn't Come Here to Die,2010-10-04,0.0,0,0.0,Bradley Scott Sullivan
33256,Jack and the Beanstalk,2009-11-06,0.0,0,0.0,Gary J. Tunnicliffe
33257,Tremors 5: Bloodlines,2015-10-06,0.0,0,0.0,Don Michael Paul
33258,Double Teamed,2002-01-18,0.0,0,0.0,Duwayne Dunham
33259,Horse Sense,1999-11-20,0.0,0,0.0,Greg Beeman
33260,Freeheld,2015-10-02,0.0819,7000000,573335.0,Peter Sollett
33261,By the Sea,2015-11-12,0.3728,10000000,3727746.0,Angelina Jolie
33262,An Open Heart,2012-08-08,0.0,0,0.0,Marion Laine
33263,The Little Prince,2015-07-29,1.5246,64000000,97571250.0,Mark Osborne
33264,If You Build It,2014-01-10,0.0,0,0.0,Patrick Creadon
33265,Dark Star: HR Giger’s World,2014-10-23,0.0,0,0.0,Belinda Sallin
33266,Red Passport,2003-09-20,0.0,0,0.0,Albert Xavier
33267,Food Chains,2014-04-26,0.0,913000,0.0,Sanjay Rawal
33268,Narcopolis,2015-09-25,0.0,1500000,0.0,Justin Trefgarne
33269,Ashby,2015-04-19,0.0,0,4631.0,Tony McNamara
33270,4Got10,2015-09-11,0.0,0,0.0,Timothy Woodward Jr.
33271,Lucky Luciano,1973-10-10,0.0,0,0.0,Francesco Rosi
33272,Dheepan,2015-08-26,0.0,0,248392.0,Jacques Audiard
33273,The Forecaster,2014-11-24,0.0,0,0.0,"Karin Steinberger, Marcus Vetter"
33274,Ronaldo,2015-11-09,0.0,0,0.0,Anthony Wonke
33275,Svend,2011-11-25,0.0,0,0.0,Anne Wivel
33276,The Flight of the Eagle,1982-08-26,0.0,0,0.0,Jan Troell
33277,Land of Dreams,1988-02-08,0.0,0,0.0,Jan Troell
33278,A Dollar Between the Teeth,1967-01-10,0.0,0,0.0,Luigi Vanzi
33279,"A Man, a Horse, a Gun",1967-08-17,0.0,0,0.0,Luigi Vanzi
33280,Marlene,1984-10-01,0.0,0,0.0,Maximilian Schell
33281,The Pedestrian,1973-09-05,0.0,0,0.0,Maximilian Schell
33282,Tales from the Vienna Woods,1979-05-08,0.0,0,0.0,Maximilian Schell
33283,Between the Lines,1977-04-27,0.0,0,0.0,Joan Micklin Silver
33284,"Liza, the Fox-Fairy",2015-02-19,0.0,0,0.0,Ujj Mészáros Károly
33285,Get Santa,2014-12-05,0.0,0,0.0,Christopher Smith
33286,Il nome del figlio,2015-01-22,0.0,0,0.0,Francesca Archibugi
33287,The Cut,2014-10-16,0.0,16000000,0.0,Fatih Akin
33288,The Jackpot,1950-11-01,0.0,0,0.0,Walter Lang
33289,Gambling House,1950-12-27,0.0,0,0.0,Ted Tetzlaff
33290,City Across the River,1949-04-07,0.0,0,0.0,Maxwell Shane
33291,Nightmare,1956-08-20,0.0,0,0.0,Maxwell Shane
33292,The Work of Director Jonathan Glazer,2005-09-13,0.0,0,0.0,Jonathan Glazer
33293,"Faster, Faster",1981-03-25,0.0,0,0.0,Carlos Saura
33294,Beyond the Mask,2015-04-06,0.0,0,1236094.0,Chad Burns
33295,Wonder Woman,2017-05-30,5.5073,149000000,820580447.0,Patty Jenkins
33296,Sly Cooper,2017-12-31,0.0,0,0.0,Kevin Munroe
33297,Iron Sky: The Coming Race,2018-03-01,0.0,18000000,0.0,Timo Vuorensola
33298,Salt and Fire,2016-11-17,0.0,0,0.0,Werner Herzog
33299,The Circle,2017-04-27,1.1388,18000000,20497844.0,James Ponsoldt
33300,Silence,2016-12-22,0.516,46000000,23737523.0,Martin Scorsese
33301,The Clan,2015-08-13,0.0,0,20381995.0,Pablo Trapero
33302,Bikini Girls on Ice,2009-08-14,0.0,191000,0.0,Geoff Klein
33303,Glen Campbell: I'll Be Me,2014-04-24,0.0,0,365522.0,James Keach
33304,The Victim,2006-10-11,0.0,0,0.0,Monthon Arayangkoon
33305,Killer Darts,1968-05-09,0.0,0,0.0,Ho Meng-Hua
33306,Nanga Parbat,2010-01-14,0.0,0,0.0,Joseph Vilsmaier
33307,Bridge of Spies,2015-10-15,4.137,40000000,165478348.0,Steven Spielberg
33308,Pitch Perfect 3,2017-12-21,0.0,0,0.0,Trish Sie
33309,Les Misérables in Concert - The 25th Anniversary,2010-10-03,0.0,0,0.0,Nick Morris
33310,The Lost Medallion: The Adventures of Billy Stone,2013-03-01,0.0,0,0.0,Bill Muir
33311,If I Die Before I Wake,2001-04-24,0.0,0,0.0,Brian Katkin
33312,A Tale of Love and Darkness,2015-09-03,0.0,4000000,0.0,Natalie Portman
33313,Blood of My Blood,2011-09-27,0.0,0,0.0,João Canijo
33314,Return to Reason,1923-09-06,0.0,0,0.0,Man Ray
33315,Hyena Road,2015-10-09,0.0,0,0.0,Paul Gross
33316,My Internship in Canada,2015-10-02,0.0,0,0.0,Philippe Falardeau
33317,"Gone, But Not Forgotten",2003-10-09,0.0,0,0.0,Michael D. Akers
33318,Honey and the Pig,2005-01-07,0.0,0,0.0,Olga Malea
33319,Amnesia: The James Brighton Enigma,2005-01-01,0.0,0,0.0,Denis Langlois
33320,Tsiou,2005-10-04,0.0,0,0.0,Makis Papadimitratos
33321,2,2007-12-11,0.0,0,0.0,Dimitris Papaioannou
33322,Radical Grace,2015-04-28,0.0,0,0.0,Rebecca Parrish
33323,A Ring of Endless Light,2002-07-04,0.0,0,0.0,Greg Beeman
33324,Attack of the 60 Foot Centerfold,1995-01-01,0.0,0,0.0,Fred Olen Ray
33325,Jodi Arias: Dirty Little Secret,2013-06-22,0.0,0,0.0,Jace Alexander
33326,Moscow Heat,2004-11-24,0.0,0,1100000.0,Jeff Celentano
33327,The Italian Key,2011-05-14,0.0,1800000,0.0,Rosa Karo
33328,Manam,2014-05-23,0.0,0,0.0,Vikram Kumar
33329,Coming Home,2003-01-08,0.0,0,0.0,Andreas Kleinert
33330,Mune: Guardian of the Moon,2015-02-05,0.0,0,15730665.0,"Alexandre de La Patellière, Benoît Philippon, Alexandre Heboyan"
33331,Directed by Sidney Lumet: How the Devil Was Made,2008-03-04,0.0,0,0.0,Dan Kavanaugh
33332,A Bigger Splash,2015-11-26,0.0,0,1982505.0,Luca Guadagnino
33333,The Sun's Burial,1960-08-09,0.0,0,0.0,Nagisa Ōshima
33334,Good-for-Nothing,1960-07-05,0.0,0,0.0,Yoshishige Yoshida
33335,Morlang,2001-11-22,0.0,500000,0.0,Tjebbo Penning
33336,El pico 2,1984-11-09,0.0,0,930349.0,Eloy de la Iglesia
33337,Youth in Fury,1960-08-30,0.0,0,0.0,Masahiro Shinoda
33338,Argo 2,2015-04-30,0.0,0,0.0,Attila Árpa
33339,The Great Hypnotist,2014-04-29,0.0,0,0.0,Leste Chen
33340,I Just Want to Kiss You,1998-01-01,0.0,0,0.0,Jamie Thraves
33341,Iris,2014-10-09,0.0,0,0.0,Albert Maysles
33342,Where Hope Grows,2014-04-06,0.0,0,1156000.0,Chris Dowling
33343,Ghost Writer,2007-03-09,0.0,3000000,0.0,Alan Cumming
33344,Numbered,2012-10-14,0.0,0,0.0,"Dana Doron, Uriel Sinai"
33345,6 Ways to Die,2015-07-31,0.0,0,0.0,Nadeem Soumah
33346,Into the Grizzly Maze,2015-02-27,0.0,10000000,0.0,David Hackl
33347,Secrets of War,2014-07-03,0.0,0,0.0,Dennis Bots
33348,Where to Invade Next,2015-12-23,0.0,0,0.0,Michael Moore
33349,"Air: Eating, Sleeping, Waiting and Playing",1999-12-13,0.0,0,0.0,Mike Mills
33350,Pitbullterje,2005-11-04,0.0,0,0.0,Arild Fröhlich
33351,Runt Page,1932-04-11,0.0,0,0.0,Ray Nazarro 
33352,The Pie-Covered Wagon,1932-10-30,0.0,0,0.0,Charles Lamont
33353,Cell 213,2011-06-10,0.0,0,0.0,Stephen T. Kay
33354,The Dead Will Tell,2004-10-24,0.0,0,0.0,Stephen T. Kay
33355,The Hunt for the BTK Killer,2005-10-09,0.0,0,0.0,Stephen T. Kay
33357,The Pleasure Is All Mine,2004-08-18,0.0,0,0.0,Isabelle Broué
33358,Human,2015-09-12,0.0,13000000,0.0,Yann Arthus-Bertrand
33359,Eisenstein in Guanajuato,2015-02-11,0.0,0,0.0,Peter Greenaway
33360,The Summer of Sangaile,2015-03-29,0.0,0,0.0,Alanté Kavaïté
33361,The Pearl Button,2015-10-15,0.0,0,0.0,Patricio Guzmán
33362,Pennies from Heaven,1978-03-07,0.0,0,0.0,Piers Haggard
33363,Sleeping Giant,2015-05-14,0.0,0,0.0,Andrew Cividino
33364,Chasuke's Journey,2015-02-13,0.0,0,0.0,SABU
33365,Lulu in the Nude,2013-09-28,0.0,0,0.0,Sólveig Anspach
33366,Roukli,2015-09-17,0.0,17973,0.0,Veiko Õunpuu
33367,Mountains May Depart,2015-12-23,0.0,0,0.0,Jia Zhangke
33368,"Tent City, U.S.A",2012-04-05,0.0,0,0.0,Steven Cantor
33370,Sleeping on Dark Waters,2008-01-01,0.0,0,0.0,Tsai Ming-liang
33371,Rainbow Bridge,1972-03-01,0.0,0,0.0,Chuck Wein
33372,A Tale of Two Cities,1980-12-02,0.0,0,0.0,Jim Goddard
33373,The Phantom of the Opera at the Royal Albert Hall,2011-09-27,0.0,0,0.0,"Nick Morris, Laurence Connor"
33374,The Indian,2007-01-01,0.0,0,0.0,James R. Gorrie
33375,Nina,1978-10-17,0.0,0,0.0,Alan Clarke
33376,The Hoarder,2015-05-21,0.0,0,0.0,Matt Winn
33377,American Beach House,2015-07-02,0.0,0,0.0,Straw Weisman
33378,L.A. Slasher,2015-06-12,0.0,0,0.0,Martin Owen
33379,Swat: Unit 887,2015-09-29,0.0,2000000,0.0,Timothy Woodward Jr.
33380,Zombie Killers: Elephant's Graveyard,2015-02-03,0.0,0,0.0,Harrison Smith
33381,A Prayer for Rain,2013-10-18,0.0,0,0.0,Ravi Kumar
33382,Private Practices: The Story of a Sex Surrogate,1986-09-26,0.0,0,0.0,Kirby Dick
33383,Fuga de cerebros 2,2011-12-02,0.0,0,0.0,Carlos Therón
33384,Say Uncle,2005-07-10,0.0,650000,0.0,Peter Paige
33385,Coffee Date,2006-11-10,0.0,0,0.0,Stewart Wade
33386,Nous York,2012-11-06,0.0,5,0.0,"Géraldine Nakache, Hervé Mimran"
33387,Nobel's Last Will,2012-03-02,0.0,0,0.0,Peter Flinth
33388,Carny,2009-04-24,0.0,0,0.0,Sheldon Wilson
33389,Born Innocent,1974-09-10,0.0,0,0.0,Donald Wrye
33390,Coin Locker Girl,2015-04-29,0.0,0,0.0,Han Jun-hee
33391,I'll Get By,1950-10-02,0.0,0,0.0,Richard Sale
33392,The Empty Canvas,1963-12-04,0.0,0,0.0,Damiano Damiani
33393,Assassini dei giorni di festa,2002-04-17,0.0,0,0.0,Damiano Damiani
33394,How to Kill a Judge,1975-02-05,0.0,0,0.0,Damiano Damiani
33395,Lenin: The Train,1988-11-30,0.0,0,0.0,Damiano Damiani
33396,Alex L'ariete,2000-07-21,0.0,0,0.0,Damiano Damiani
33397,A Complicated Girl,1969-02-07,0.0,0,0.0,Damiano Damiani
33398,The Day of the Owl,1968-02-17,0.0,0,0.0,Damiano Damiani
33399,The Most Beautiful Wife,1970-03-12,0.0,0,0.0,Damiano Damiani
33400,The Witch,1966-09-16,0.0,0,0.0,Damiano Damiani
33401,Playing Dead,2013-12-11,0.0,0,0.0,Jean-Paul Salomé
33402,Road to Paloma,2014-04-12,0.0,0,0.0,杰森·莫玛
33403,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,2002-09-07,0.0,0,0.0,Jennifer Baichwal
33404,South,1919-01-01,0.0,0,0.0,Frank Hurley
33405,Porridge,1979-08-12,0.0,0,0.0,Dick Clement
33406,Carry On Jack,1963-11-01,0.0,0,0.0,Gerald Thomas
33407,An Inspector Calls,2015-09-13,0.0,0,0.0,Aisling Walsh
33408,La libertad,2001-06-28,0.0,0,0.0,Lisandro Alonso
33409,Rossini,1997-01-23,0.0,0,0.0,Helmut Dietl
33410,Kokowaah 2,2013-01-27,0.0,0,0.0,"Til Schweiger, Torsten Künstler"
33411,Simshar,2014-04-27,0.0,0,0.0,Rebecca Cremona
33412,The Invitation,2015-08-05,0.0,0,231737.0,Karyn Kusama
33413,Total Reality,1997-04-03,0.0,0,0.0,Phillip J. Roth
33414,Rage,2010-05-01,0.0,0,0.0,Chris Witherspoon
33415,Mädchen in Uniform,1958-07-07,0.0,0,0.0,"Géza von Radványi, Eva Ebner"
33416,The Adventures of Mickey Matson and the Copperhead Conspiracy,2012-05-09,0.0,0,0.0,Harold Cronk
33417,The Taste of Money,2012-05-17,0.0,0,0.0,Im Sang-soo
33418,The Ocean Waif,1916-11-02,0.0,0,0.0,Alice Guy
33419,'49-'17,1917-10-14,0.0,0,0.0,Ruth Ann Baldwin
33420,Laura Lansing Slept Here,1988-03-06,0.0,0,0.0,George Schaefer
33421,Mark of the Witch,1970-01-01,0.0,0,0.0,Tom Moore
33422,Schoolgirls in Chains,1973-01-01,0.0,45000,0.0,Don Jones
33423,Criminally Insane,1975-01-01,0.0,30000,0.0,Nick Millard
33424,Criminally Insane 2,1987-01-01,0.0,0,0.0,Nick Millard
33425,The Student Body,1976-05-18,0.0,0,0.0,Gus Trikonis
33426,The Falls,2012-01-12,0.0,0,0.0,Jon García
33427,Winnie the Pooh Discovers the Seasons,1981-09-05,0.0,0,0.0,Rick Reinert
33428,Buttwhistle,2014-04-25,0.0,0,0.0,Tenney Fairchild
33429,Under the Radar,2004-01-01,0.0,0,0.0,Evan Clarry
33430,Eden,2015-10-22,0.0,2300000,0.0,Shyam Madiraju
33431,The Secret Lives of Second Wives,2008-06-28,0.0,0,0.0,George Mendeluk
33432,Cruel World,2005-09-01,0.0082,2000000,16344.0,Kelsey T. Howard
33433,The Take,2009-06-17,0.0,0,0.0,David Drury
33434,By Our Selves,2015-10-01,0.0,0,0.0,Andrew Kötting
33435,Mia Madre,2015-04-16,0.0,0,0.0,Nanni Moretti
33436,The Parole Officer,2001-08-10,0.0,0,0.0,John Duigan
33437,Meet Market,2004-01-29,0.0,0,0.0,Charlie Loventhal
33438,Speaking of Bunuel,2000-06-09,0.0,0,0.0,"José Luis López-Linares, Javier Rioyo"
33439,Giovani mariti,1958-03-29,0.0,0,0.0,Mauro Bolognini
33440,Arrangiatevi!,1959-01-01,0.0,0,0.0,Mauro Bolognini
33441,Down the Ancient Stairs,1975-01-01,0.0,0,0.0,Mauro Bolognini
33442,The Inheritance,1976-10-21,0.0,0,0.0,Mauro Bolognini
33443,Metello,1970-06-02,0.0,0,0.0,Mauro Bolognini
33444,La notte brava,1959-11-12,0.0,0,0.0,Mauro Bolognini
33445,Il bell'Antonio,1960-03-04,0.0,0,0.0,Mauro Bolognini
33446,La viaccia,1961-06-13,0.0,0,0.0,Mauro Bolognini
33447,Mademoiselle de Maupin,1966-05-30,0.0,0,0.0,Mauro Bolognini
33448,Dirty Weekend,1973-03-08,0.0,0,0.0,Dino Risi
